Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.204650879,0.1490631104,2.145767212,9.184310913,9.432820558
0.208648682,0.1706085205,2.140991211,9.253738403,9.499717105
0.212646485,0.1706085205,2.124221802,9.304016113,9.544953712
0.216644287,0.1706085205,2.143371582,9.366256714,9.609886255
0.220672608,0.1777954102,2.164932251,9.418930054,9.66616709
0.224670411,0.18019104,2.176895142,9.466827393,9.715562884
0.228668213,0.15625,2.172103882,9.505126953,9.751404398
0.232666016,0.1347045898,2.179290771,9.526672363,9.773686096
0.236663819,0.1299133301,2.191268921,9.509918213,9.759973431
0.240661621,0.1131591797,2.198440552,9.452453613,9.705401855
0.244659424,0.1107635498,2.227172852,9.394989014,9.656002591
0.248687744,0.1442718506,2.236755371,9.337539673,9.602787934
0.252685547,0.15625,2.241546631,9.301620483,9.569173892
0.25668335,0.18019104,2.263092041,9.268096924,9.542100135
0.260681153,0.2256774902,2.291824341,9.251342773,9.533663108
0.264678955,0.1753997803,2.378005981,9.229797363,9.532829428
0.268676758,0.09399414062,2.490539551,9.155578613,9.488742904
0.272674561,-0.00895690918,2.59828186,9.064590454,9.429631432
0.276702881,-0.1693572998,2.717987061,9.031082153,9.432739815
0.280700684,-0.2316131592,2.785018921,9.038253784,9.460444308
0.284698487,-0.2818908691,2.87121582,9.100509644,9.546864329
0.288696289,-0.2555541992,2.935852051,9.184310913,9.645522389
0.292694092,-0.19090271,2.92388916,9.234588623,9.688302158
0.296691895,-0.1238708496,2.914306641,9.272888184,9.720852969
0.300720215,-0.1214752197,2.911911011,9.311203003,9.756663534
0.304718018,-0.135848999,2.97895813,9.361480713,9.824966546
0.308715821,-0.2148590088,3.08430481,9.363876343,9.861099366
0.312713623,-0.2699127197,3.12979126,9.335144043,9.849536056
0.316711426,-0.2938537598,3.15852356,9.311203003,9.836723157
0.320739746,-0.3848419189,3.3021698,9.253738403,9.83280749
0.324737549,-0.3680877686,3.338088989,9.143600464,9.740829336
0.328735352,-0.2770996094,3.3021698,9.064590454,9.651316474
0.332733155,-0.2220306396,3.263870239,8.985580444,9.562573004
0.336730957,-0.2196350098,3.292602539,8.999954224,9.585856615
0.340759278,-0.19090271,3.309356689,9.059799194,9.647188553
0.34475708,-0.186126709,3.35484314,9.169937134,9.766133456
0.348754883,-0.1238708496,3.32371521,9.265701294,9.844574508
0.352752686,-0.004165649414,3.25428772,9.361480713,9.910990216
0.356750489,0.04132080078,3.18006897,9.450057983,9.970864654
0.360748291,0.04132080078,3.139373779,9.493148804,9.998862402
0.364776612,0.01260375977,3.15612793,9.452453613,9.965449397
0.368774414,-0.02810668945,3.211196899,9.354293823,9.89016625
0.372772217,-0.05444335938,3.211196899,9.213027954,9.756773734
0.37677002,-0.04725646973,3.19203186,9.100509644,9.644199103
0.380767823,-0.01373291016,3.19203186,9.064590454,9.61020583
0.384796143,0.0006256103516,3.15852356,9.047836304,9.583298662
0.388793946,0.0532989502,3.10345459,9.098114014,9.613009403
0.392791748,0.08442687988,3.02923584,9.179519653,9.66679775
0.396789551,0.07484436035,3.0052948,9.246551514,9.722968343
0.400787354,0.07484436035,3.00769043,9.373443604,9.844452671
0.404815674,0.1083679199,3.02444458,9.473999023,9.945635531
0.408813477,0.10597229,3.036422729,9.500335693,9.97434065
0.41281128,0.1179351807,3.04359436,9.488372803,9.965269378
0.416809082,0.1203308105,3.04359436,9.426116943,9.906039913
0.420837403,0.1155548096,3.02923584,9.378234863,9.85600892
0.424835205,0.1466674805,3.05317688,9.371047974,9.856974208
0.428833008,0.18019104,3.06036377,9.308807373,9.800621915
0.432830811,0.2161102295,3.062744141,9.270492554,9.765712339
0.436828614,0.2113189697,3.062744141,9.258529663,9.754251837
0.440856934,0.1921691895,3.05317688,9.248947144,9.741757609
